id,year,clearance,carclass,height,length,doorscount,width,fuelconsumption,bodytype,power,cost,availabilitycount,photo,mark,model,dB_at_idle,dB_at_50kmh,dB_at_80kmh,dB_at_100kmh,dB_at_120kmh,dB_at_140kmh,X,Y
1280,2011,165,C,1505,4570,4,1760,-1,SEDAN,117,650000,6,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d144d37b33ba078e7c987e76c/cattouchret,Mitsubishi,Lancer,,,,,,,-1.673528,0.30873725
1281,2012,165,C,1505,4570,4,1760,-1,SEDAN,117,650000,6,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d144d37b33ba078e7c987e76c/cattouchret,Mitsubishi,Lancer,,,,,,,-1.6735351,0.3087455
1282,2014,165,C,1505,4570,4,1760,-1,SEDAN,117,600000,1,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d144d37b33ba078e7c987e76c/cattouchret,Mitsubishi,Lancer,,,,,,,-1.6736345,0.3087862
1283,2015,140,C,1481,4625,4,1763,-1,SEDAN,148,900000,1,http://avatars.mds.yandex.net/get-verba/216201/2a000001608ff94d6fb037b5e586b1e36f6b/cattouchret,Mitsubishi,Lancer,,,,,,,-3.669136,2.333
1284,2010,215,J,1680,4665,5,1800,-1,ALLROAD_5_DOORS,147,900000,11,http://avatars.mds.yandex.net/get-verba/216201/2a000001609d2c71af5b55bafee3caa9bae0/cattouchret,Mitsubishi,Outlander,,,,,,,6.14197,-7.8547506
1285,2011,215,J,1680,4665,5,1800,-1,ALLROAD_5_DOORS,147,900000,11,http://avatars.mds.yandex.net/get-verba/216201/2a000001609d2c71af5b55bafee3caa9bae0/cattouchret,Mitsubishi,Outlander,,,,,,,6.1419597,-7.854751
1286,2012,215,J,1680,4655,5,1800,-1,ALLROAD_5_DOORS,121,900000,7,http://avatars.mds.yandex.net/get-verba/216201/2a000001609d03e0ea976013ca58514a39b0/cattouchret,Mitsubishi,Outlander,,,,,,,6.408705,-7.9415083
1287,2013,215,J,1680,4655,5,1800,-1,ALLROAD_5_DOORS,121,1400000,7,http://avatars.mds.yandex.net/get-verba/216201/2a000001609d03e0ea976013ca58514a39b0/cattouchret,Mitsubishi,Outlander,,,,,,,6.4085245,-7.941472
1288,2014,215,J,1680,4655,5,1800,-1,ALLROAD_5_DOORS,146,1200000,20,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d3af29e23cee694d82831c908/cattouchret,Mitsubishi,Outlander,,,,,,,6.356284,-7.991021
1289,2015,215,J,1680,4695,5,1800,-1,ALLROAD_5_DOORS,146,1600000,14,http://avatars.mds.yandex.net/get-verba/787013/2a0000016096a742e73286cc1b187296fa0b/cattouchret,Mitsubishi,Outlander,,,,,,,5.4988985,-7.4937034
1290,2016,215,J,1680,4695,5,1800,-1,ALLROAD_5_DOORS,146,1600000,12,http://avatars.mds.yandex.net/get-verba/787013/2a0000016096a742e73286cc1b187296fa0b/cattouchret,Mitsubishi,Outlander,,,,,,,5.498932,-7.494155
1291,2017,215,J,1680,4695,5,1800,-1,ALLROAD_5_DOORS,146,1700000,14,http://avatars.mds.yandex.net/get-verba/787013/2a0000016096a742e73286cc1b187296fa0b/cattouchret,Mitsubishi,Outlander,,,,,,,5.498939,-7.4941635
1292,2018,215,J,1703,4695,5,1810,-1,ALLROAD_5_DOORS,146,2000000,20,http://avatars.mds.yandex.net/get-verba/787013/2a000001662ee096b059d56d15b5ebd7897a/cattouchret,Mitsubishi,Outlander,,,,,,,5.4284945,-7.4945326
1293,2019,215,J,1703,4695,5,1810,-1,ALLROAD_5_DOORS,146,2100000,22,http://avatars.mds.yandex.net/get-verba/787013/2a000001662ee096b059d56d15b5ebd7897a/cattouchret,Mitsubishi,Outlander,,,,,,,5.428169,-7.494404
1294,2020,215,J,1703,4695,5,1810,-1,ALLROAD_5_DOORS,146,2200000,10,http://avatars.mds.yandex.net/get-verba/787013/2a000001662ee096b059d56d15b5ebd7897a/cattouchret,Mitsubishi,Outlander,,,,,,,5.4281588,-7.494418
1295,2010,235,J,1900,4900,5,1875,-1,ALLROAD_5_DOORS,178,1500000,2,http://avatars.mds.yandex.net/get-verba/787013/2a000001609ce460430283fce3c06a0024d4/cattouchret,Mitsubishi,Pajero,,,,,,,-1.243949,-17.118973
1296,2011,235,J,1900,4900,5,1875,-1,ALLROAD_5_DOORS,178,1400000,8,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d53f1fafa441354fb8cbbe250/cattouchret,Mitsubishi,Pajero,,,,,,,-1.2439454,-17.118973
1297,2012,235,J,1900,4900,5,1875,-1,ALLROAD_5_DOORS,178,1900000,10,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d53f1fafa441354fb8cbbe250/cattouchret,Mitsubishi,Pajero,,,,,,,-1.243949,-17.11897
1298,2013,235,J,1900,4900,5,1875,-1,ALLROAD_5_DOORS,178,2100000,13,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d53f1fafa441354fb8cbbe250/cattouchret,Mitsubishi,Pajero,,,,,,,-1.2439897,-17.118908
1299,2014,235,J,1870,4900,5,1875,-1,ALLROAD_5_DOORS,174,2300000,7,http://avatars.mds.yandex.net/get-verba/787013/2a0000016097d24868784eeb079f6db34393/cattouchret,Mitsubishi,Pajero,,,,,,,-1.200252,-17.034307
1300,2015,235,J,1870,4900,5,1875,-1,ALLROAD_5_DOORS,174,2200000,9,http://avatars.mds.yandex.net/get-verba/787013/2a0000016097d24868784eeb079f6db34393/cattouchret,Mitsubishi,Pajero,,,,,,,-1.2002519,-17.03431
1301,2017,235,J,1870,4900,5,1875,-1,ALLROAD_5_DOORS,174,2300000,1,http://avatars.mds.yandex.net/get-verba/787013/2a0000016097d24868784eeb079f6db34393/cattouchret,Mitsubishi,Pajero,,,,,,,-1.2002571,-17.03431
1302,2018,235,J,1870,4900,5,1875,-1,ALLROAD_5_DOORS,174,3000000,1,http://avatars.mds.yandex.net/get-verba/787013/2a0000016097d24868784eeb079f6db34393/cattouchret,Mitsubishi,Pajero,,,,,,,-1.2002459,-17.034304
1303,2010,215,J,1800,4695,5,1815,-1,ALLROAD_5_DOORS,178,1200000,4,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d53d0f8ac3b8110e3722ee176/cattouchret,Mitsubishi,Pajero Sport,,,,,,,3.7028642,-15.12653
1304,2011,215,J,1800,4695,5,1815,-1,ALLROAD_5_DOORS,178,1200000,1,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d53d0f8ac3b8110e3722ee176/cattouchret,Mitsubishi,Pajero Sport,,,,,,,3.702864,-15.12653
1305,2012,215,J,1800,4695,5,1815,-1,ALLROAD_5_DOORS,178,1300000,5,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d53d0f8ac3b8110e3722ee176/cattouchret,Mitsubishi,Pajero Sport,,,,,,,3.7028642,-15.12653
1306,2013,215,J,1800,4695,5,1815,-1,ALLROAD_5_DOORS,178,1700000,6,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d5581565b01b1b961c01aaa91/cattouchret,Mitsubishi,Pajero Sport,,,,,,,3.7027855,-15.12606
1307,2014,215,J,1800,4695,5,1815,-1,ALLROAD_5_DOORS,178,1800000,4,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d5581565b01b1b961c01aaa91/cattouchret,Mitsubishi,Pajero Sport,,,,,,,3.702864,-15.12653
1308,2015,218,J,1800,4785,5,1815,-1,ALLROAD_5_DOORS,181,2000000,4,http://avatars.mds.yandex.net/get-verba/937147/2a0000016093cf55468a649dd20a1e870244/cattouchret,Mitsubishi,Pajero Sport,,,,,,,1.5003734,-16.073793
1309,2016,218,J,1800,4785,5,1815,-1,ALLROAD_5_DOORS,181,2600000,1,http://avatars.mds.yandex.net/get-verba/937147/2a0000016093cf55468a649dd20a1e870244/cattouchret,Mitsubishi,Pajero Sport,,,,,,,1.5002862,-16.073864
1310,2017,218,J,1800,4785,5,1815,-1,ALLROAD_5_DOORS,181,2400000,8,http://avatars.mds.yandex.net/get-verba/937147/2a0000016093cf55468a649dd20a1e870244/cattouchret,Mitsubishi,Pajero Sport,,,,,,,1.5001755,-16.073746
1311,2018,218,J,1800,4785,5,1815,-1,ALLROAD_5_DOORS,181,2700000,5,http://avatars.mds.yandex.net/get-verba/937147/2a0000016093cf55468a649dd20a1e870244/cattouchret,Mitsubishi,Pajero Sport,,,,,,,1.5002899,-16.073868
1312,2019,218,J,1835,4825,5,1815,-1,ALLROAD_5_DOORS,181,2900000,7,http://avatars.mds.yandex.net/get-verba/1030388/2a0000016c456499342cb0148f511bbff1e0/cattouchret,Mitsubishi,Pajero Sport,,,,,,,1.0187863,-16.158691
1313,2020,218,J,1835,4825,5,1815,-1,ALLROAD_5_DOORS,181,3500000,1,http://avatars.mds.yandex.net/get-verba/1030388/2a0000016c456499342cb0148f511bbff1e0/cattouchret,Mitsubishi,Pajero Sport,,,,,,,1.0187452,-16.158758
1314,2017,150,C,1500,4395,5,1695,-1,WAGON,110,750000,1,http://avatars.mds.yandex.net/get-verba/937147/2a0000017d0b9de003e1541cf08e864ee009/cattouchret,Nissan,AD,,,,,,,2.2305691,8.0958
1315,2013,160,B,1522,4656,4,1695,-1,SEDAN,102,500000,1,http://avatars.mds.yandex.net/get-verba/216201/2a0000016098487a9e1ff58d5ae35f3de345/cattouchret,Nissan,Almera,,,,,,,-5.2718444,0.23573075
1316,2014,160,B,1522,4656,4,1695,-1,SEDAN,102,500000,5,http://avatars.mds.yandex.net/get-verba/216201/2a0000016098487a9e1ff58d5ae35f3de345/cattouchret,Nissan,Almera,,,,,,,-5.2718406,0.2357401
1317,2015,160,B,1522,4656,4,1695,-1,SEDAN,102,450000,4,http://avatars.mds.yandex.net/get-verba/216201/2a0000016098487a9e1ff58d5ae35f3de345/cattouchret,Nissan,Almera,,,,,,,-5.2717905,0.23578086
1318,2016,160,B,1522,4656,4,1695,-1,SEDAN,102,550000,12,http://avatars.mds.yandex.net/get-verba/216201/2a0000016098487a9e1ff58d5ae35f3de345/cattouchret,Nissan,Almera,,,,,,,-5.271795,0.23578604
1319,2017,160,B,1522,4656,4,1695,-1,SEDAN,102,500000,2,http://avatars.mds.yandex.net/get-verba/216201/2a0000016098487a9e1ff58d5ae35f3de345/cattouchret,Nissan,Almera,,,,,,,-5.27184,0.23573545
1320,2018,160,B,1522,4656,4,1695,-1,SEDAN,102,700000,4,http://avatars.mds.yandex.net/get-verba/216201/2a0000016098487a9e1ff58d5ae35f3de345/cattouchret,Nissan,Almera,,,,,,,-5.27178,0.23577598
1321,2010,165,C,1440,4510,4,1710,-1,SEDAN,107,400000,2,http://avatars.mds.yandex.net/get-verba/787013/2a000001609ceeb68cbe6dd25fd2629211da/cattouchret,Nissan,Almera Classic,,,,,,,3.62522,3.698831
1322,2011,165,C,1440,4510,4,1710,-1,SEDAN,107,400000,5,http://avatars.mds.yandex.net/get-verba/787013/2a000001609ceeb68cbe6dd25fd2629211da/cattouchret,Nissan,Almera Classic,,,,,,,3.6252275,3.6988974
1323,2012,165,C,1440,4510,4,1710,-1,SEDAN,107,500000,2,http://avatars.mds.yandex.net/get-verba/787013/2a000001609ceeb68cbe6dd25fd2629211da/cattouchret,Nissan,Almera Classic,,,,,,,3.6249585,3.698733
1324,2017,150,A,1620,3395,5,1475,-1,HATCHBACK_5_DOORS,49,800000,1,http://avatars.mds.yandex.net/get-verba/787013/2a000001608ffa01fb41dee0e4617e5a7810/cattouchret,Nissan,Dayz,,,,,,,8.583624,18.648756
1325,2015,150,A,1775,3395,5,1475,-1,HATCHBACK_5_DOORS,49,550000,1,http://avatars.mds.yandex.net/get-verba/997355/2a00000169580ba62910ec0415c2a19790bb/cattouchret,Nissan,Dayz Roox,,,,,,,8.216755,18.613012
1326,2016,150,A,1775,3395,5,1475,-1,HATCHBACK_5_DOORS,49,650000,1,http://avatars.mds.yandex.net/get-verba/997355/2a0000016db5e38352688d0dbba52067934e/cattouchret,Nissan,Dayz Roox,,,,,,,8.216731,18.613066
1327,2011,180,J,1565,4135,5,1765,-1,ALLROAD_5_DOORS,94,800000,10,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d520557b9cb34cae1b8c3bdf7/cattouchret,Nissan,Juke,,,,,,,17.925291,4.178417
1328,2012,180,J,1565,4135,5,1765,-1,ALLROAD_5_DOORS,94,800000,20,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d520557b9cb34cae1b8c3bdf7/cattouchret,Nissan,Juke,,,,,,,17.925303,4.178417
1329,2013,180,J,1565,4135,5,1765,-1,ALLROAD_5_DOORS,94,1000000,8,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d520557b9cb34cae1b8c3bdf7/cattouchret,Nissan,Juke,,,,,,,17.925297,4.1784225
1330,2014,180,J,1565,4135,5,1765,-1,ALLROAD_5_DOORS,117,900000,10,http://avatars.mds.yandex.net/get-verba/937147/2a000001609d66b55d07a1bae26afdeb748f/cattouchret,Nissan,Juke,,,,,,,17.976187,4.0791
1331,2015,180,J,1565,4135,5,1765,-1,ALLROAD_5_DOORS,117,1200000,4,http://avatars.mds.yandex.net/get-verba/937147/2a000001609d66b55d07a1bae26afdeb748f/cattouchret,Nissan,Juke,,,,,,,17.976162,4.078932
1332,2017,180,J,1565,4135,5,1765,-1,ALLROAD_5_DOORS,117,1600000,2,http://avatars.mds.yandex.net/get-verba/937147/2a000001609d66b55d07a1bae26afdeb748f/cattouchret,Nissan,Juke,,,,,,,17.97617,4.0791554
1333,2018,180,J,1565,4135,5,1765,-1,ALLROAD_5_DOORS,117,1700000,1,http://avatars.mds.yandex.net/get-verba/937147/2a000001609d66b55d07a1bae26afdeb748f/cattouchret,Nissan,Juke,,,,,,,17.976168,4.079154
1334,2013,180,J,1565,4165,5,1770,-1,ALLROAD_5_DOORS,200,1300000,2,http://avatars.mds.yandex.net/get-verba/937147/2a000001609d28f7ebad8966f12bccb5be7e/cattouchret,Nissan,Juke Nismo,,,,,,,17.695189,3.103453
1335,2011,156,B,1550,4445,5,1770,-1,HATCHBACK_5_DOORS,109,650000,3,http://avatars.mds.yandex.net/get-verba/1030388/2a00000160957a285371a8c158840d093b40/cattouchret,Nissan,Leaf,,,,,,,6.731915,0.66443044
1336,2012,156,B,1550,4445,5,1770,-1,HATCHBACK_5_DOORS,109,650000,2,http://avatars.mds.yandex.net/get-verba/1030388/2a00000160957a285371a8c158840d093b40/cattouchret,Nissan,Leaf,,,,,,,6.7318525,0.66442734
1337,2013,156,B,1550,4445,5,1770,-1,HATCHBACK_5_DOORS,109,650000,1,http://avatars.mds.yandex.net/get-verba/1030388/2a00000160957a285371a8c158840d093b40/cattouchret,Nissan,Leaf,,,,,,,6.7318535,0.66442686
1338,2014,156,B,1550,4445,5,1770,-1,HATCHBACK_5_DOORS,109,750000,1,http://avatars.mds.yandex.net/get-verba/1030388/2a00000160957a285371a8c158840d093b40/cattouchret,Nissan,Leaf,,,,,,,6.731578,0.6644172
1339,2016,156,B,1550,4445,5,1770,-1,HATCHBACK_5_DOORS,109,850000,1,http://avatars.mds.yandex.net/get-verba/1030388/2a00000160957a285371a8c158840d093b40/cattouchret,Nissan,Leaf,,,,,,,6.7318525,0.66442734
1340,2017,155,C,1530,4490,5,1788,-1,HATCHBACK_5_DOORS,150,1700000,2,http://avatars.mds.yandex.net/get-verba/937147/2a000001616a01aa0a31ba137c315b29c630/cattouchret,Nissan,Leaf,,,,,,,6.3893137,-0.19655815
1341,2018,155,C,1530,4490,5,1788,-1,HATCHBACK_5_DOORS,150,2100000,2,http://avatars.mds.yandex.net/get-verba/937147/2a000001616a01aa0a31ba137c315b29c630/cattouchret,Nissan,Leaf,,,,,,,6.3895073,-0.19749758
1342,2010,185,J,1720,4860,5,1885,-1,ALLROAD_5_DOORS,170,900000,4,http://avatars.mds.yandex.net/get-verba/787013/2a0000016097d1840e27b22df4584ddc6d0a/cattouchret,Nissan,Murano,,,,,,,-2.95825,-6.653254
1343,2011,178,J,1720,4860,5,1885,-1,ALLROAD_5_DOORS,249,1100000,6,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d71529aaa3d34e7818d658d85/cattouchret,Nissan,Murano,,,,,,,-4.453005,-6.8026576
1344,2012,178,J,1720,4860,5,1885,-1,ALLROAD_5_DOORS,249,1300000,4,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d71529aaa3d34e7818d658d85/cattouchret,Nissan,Murano,,,,,,,-4.4530163,-6.802659
1345,2013,178,J,1720,4860,5,1885,-1,ALLROAD_5_DOORS,249,1500000,2,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d71529aaa3d34e7818d658d85/cattouchret,Nissan,Murano,,,,,,,-4.4545107,-6.8029656
1346,2014,184,J,1691,4898,5,1915,-1,ALLROAD_5_DOORS,249,1700000,3,http://avatars.mds.yandex.net/get-verba/1030388/2a00000160940b6da738fb72996892438548/cattouchret,Nissan,Murano,,,,,,,-5.1409736,-6.299141
1347,2015,184,J,1691,4898,5,1915,-1,ALLROAD_5_DOORS,249,1600000,2,http://avatars.mds.yandex.net/get-verba/1030388/2a00000160940b6da738fb72996892438548/cattouchret,Nissan,Murano,,,,,,,-5.140787,-6.298732
1348,2017,184,J,1691,4898,5,1915,-1,ALLROAD_5_DOORS,249,2700000,1,http://avatars.mds.yandex.net/get-verba/1030388/2a00000160940b6da738fb72996892438548/cattouchret,Nissan,Murano,,,,,,,-5.141118,-6.2993035
1349,2018,184,J,1691,4898,5,1915,-1,ALLROAD_5_DOORS,249,2700000,2,http://avatars.mds.yandex.net/get-verba/1030388/2a00000160940b6da738fb72996892438548/cattouchret,Nissan,Murano,,,,,,,-5.141118,-6.299307
1350,2019,184,J,1691,4898,5,1915,-1,ALLROAD_5_DOORS,249,4000000,3,http://avatars.mds.yandex.net/get-verba/1030388/2a00000160940b6da738fb72996892438548/cattouchret,Nissan,Murano,,,,,,,-5.1413765,-6.2993674
1351,2010,145,B,1550,4100,5,1690,-1,HATCHBACK_5_DOORS,88,600000,2,http://avatars.mds.yandex.net/get-verba/787013/2a000001609cea27819d3c6ec59e55d0e3fb/cattouchret,Nissan,Note,,,,,,,15.464825,7.310405
1352,2011,145,B,1550,4100,5,1690,-1,HATCHBACK_5_DOORS,88,600000,4,http://avatars.mds.yandex.net/get-verba/787013/2a000001609cea27819d3c6ec59e55d0e3fb/cattouchret,Nissan,Note,,,,,,,15.464825,7.3104014
1353,2012,150,B,1530,4100,5,1695,-1,HATCHBACK_5_DOORS,79,750000,3,http://avatars.mds.yandex.net/get-verba/216201/2a000001609bd920eb04bb2e60e8a6372923/cattouchret,Nissan,Note,,,,,,,15.334417,7.4644947
1354,2013,150,B,1530,4100,5,1695,-1,HATCHBACK_5_DOORS,79,900000,2,http://avatars.mds.yandex.net/get-verba/216201/2a000001609bd920eb04bb2e60e8a6372923/cattouchret,Nissan,Note,,,,,,,15.33442,7.4644732
1355,2016,155,B,1540,4140,5,1705,-1,HATCHBACK_5_DOORS,79,1000000,2,http://avatars.mds.yandex.net/get-verba/1672712/2a0000016f43b6f76daa5da04d2c6223e4dc/cattouchret,Nissan,Note,,,,,,,15.232938,7.0036883
1356,2017,155,B,1540,4140,5,1705,-1,HATCHBACK_5_DOORS,79,1100000,1,http://avatars.mds.yandex.net/get-verba/1672712/2a0000016f43b6f76daa5da04d2c6223e4dc/cattouchret,Nissan,Note,,,,,,,15.232948,7.002596
1357,2011,220,J,1588,4681,2,1689,-1,PICKUP,133,800000,1,http://avatars.mds.yandex.net/get-verba/216201/2a000001609a3400c30b8a83e85858e2f949/cattouchret,Nissan,NP300,,,,,,,-5.2684703,-0.36539036
1358,2012,220,J,1588,4681,2,1689,-1,PICKUP,133,850000,2,http://avatars.mds.yandex.net/get-verba/216201/2a000001609a3400c30b8a83e85858e2f949/cattouchret,Nissan,NP300,,,,,,,-5.268453,-0.36538392
1359,2010,228,J,1781,4813,5,1848,-1,ALLROAD_5_DOORS,190,1300000,1,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d4a5a63691e788ccab511abbd/cattouchret,Nissan,Pathfinder,,,,,,,1.4023536,-16.004478
1360,2011,228,J,1781,4813,5,1848,-1,ALLROAD_5_DOORS,190,1600000,4,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d4a5a63691e788ccab511abbd/cattouchret,Nissan,Pathfinder,,,,,,,1.4023738,-16.004122
1361,2012,181,J,1783,5008,5,1960,-1,ALLROAD_5_DOORS,249,1400000,4,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d11aea43596f1cd13bcd94d19/cattouchret,Nissan,Pathfinder,,,,,,,-9.819338,-10.0045805
1362,2013,181,J,1783,5008,5,1960,-1,ALLROAD_5_DOORS,249,1400000,1,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d11aea43596f1cd13bcd94d19/cattouchret,Nissan,Pathfinder,,,,,,,-9.819349,-10.004566
1363,2014,181,J,1783,5008,5,1960,-1,ALLROAD_5_DOORS,249,1800000,2,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d11aea43596f1cd13bcd94d19/cattouchret,Nissan,Pathfinder,,,,,,,-9.819305,-10.004358
1364,2015,181,J,1783,5008,5,1960,-1,ALLROAD_5_DOORS,249,1700000,4,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d11aea43596f1cd13bcd94d19/cattouchret,Nissan,Pathfinder,,,,,,,-9.819344,-10.004565
1365,2016,200,J,1783,5042,5,1961,-1,ALLROAD_5_DOORS,284,1900000,1,http://avatars.mds.yandex.net/get-verba/787013/2a000001609356b48db6acb7c5aebed8a241/cattouchret,Nissan,Pathfinder,,,,,,,-10.255809,-10.490635
1366,2017,200,J,1783,5042,5,1961,-1,ALLROAD_5_DOORS,284,1800000,1,http://avatars.mds.yandex.net/get-verba/787013/2a000001609356b48db6acb7c5aebed8a241/cattouchret,Nissan,Pathfinder,,,,,,,-10.255813,-10.490628
1367,2010,274,J,1938,5140,5,1955,-1,ALLROAD_5_DOORS,405,1600000,1,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d136983249a47381db89aff44/cattouchret,Nissan,Patrol,,,,,,,-9.856716,-15.1737795
1368,2011,274,J,1938,5140,5,1955,-1,ALLROAD_5_DOORS,405,1600000,2,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d136983249a47381db89aff44/cattouchret,Nissan,Patrol,,,,,,,-9.858453,-15.173861
1369,2010,200,J,1615,4330,5,1780,-1,ALLROAD_5_DOORS,114,800000,7,http://avatars.mds.yandex.net/get-verba/787013/2a000001609a70f6fab315695325356fd207/cattouchret,Nissan,Qashqai,,,,,,,14.9874325,-1.0515434
1370,2011,200,J,1615,4330,5,1780,-1,ALLROAD_5_DOORS,114,800000,7,http://avatars.mds.yandex.net/get-verba/787013/2a000001609a70f6fab315695325356fd207/cattouchret,Nissan,Qashqai,,,,,,,14.98743,-1.0515397
1371,2012,200,J,1615,4330,5,1780,-1,ALLROAD_5_DOORS,114,900000,12,http://avatars.mds.yandex.net/get-verba/787013/2a000001609a70f6fab315695325356fd207/cattouchret,Nissan,Qashqai,,,,,,,14.987429,-1.051541
1372,2013,200,J,1590,4377,5,1806,-1,ALLROAD_5_DOORS,115,1000000,9,http://avatars.mds.yandex.net/get-verba/216201/2a000001609c15810bb315e7a4191aecd7b8/cattouchret,Nissan,Qashqai,,,,,,,12.517057,-0.5253271
1373,2014,200,J,1590,4377,5,1806,-1,ALLROAD_5_DOORS,115,1400000,13,http://avatars.mds.yandex.net/get-verba/216201/2a000001609c15810bb315e7a4191aecd7b8/cattouchret,Nissan,Qashqai,,,,,,,12.51696,-0.5257043
1374,2015,200,J,1590,4377,5,1806,-1,ALLROAD_5_DOORS,115,1500000,8,http://avatars.mds.yandex.net/get-verba/216201/2a000001609c15810bb315e7a4191aecd7b8/cattouchret,Nissan,Qashqai,,,,,,,12.516969,-0.5255037
1375,2016,200,J,1590,4377,5,1806,-1,ALLROAD_5_DOORS,115,1700000,10,http://avatars.mds.yandex.net/get-verba/216201/2a000001609c15810bb315e7a4191aecd7b8/cattouchret,Nissan,Qashqai,,,,,,,12.516977,-0.52549595
1376,2017,200,J,1624,4394,5,1806,-1,ALLROAD_5_DOORS,115,1600000,11,http://avatars.mds.yandex.net/get-verba/1030388/2a0000016096a5ad5930ff11f911fd4a4b74/cattouchret,Nissan,Qashqai,,,,,,,12.402016,-1.0023293
1377,2018,200,J,1624,4394,5,1806,-1,ALLROAD_5_DOORS,115,1600000,13,http://avatars.mds.yandex.net/get-verba/1030388/2a0000016096a5ad5930ff11f911fd4a4b74/cattouchret,Nissan,Qashqai,,,,,,,12.402202,-1.0023524
1378,2019,200,J,1624,4394,5,1806,-1,ALLROAD_5_DOORS,115,1800000,7,http://avatars.mds.yandex.net/get-verba/1030388/2a0000016096a5ad5930ff11f911fd4a4b74/cattouchret,Nissan,Qashqai,,,,,,,12.402202,-1.0023655
1379,2020,200,J,1624,4394,5,1806,-1,ALLROAD_5_DOORS,115,2100000,8,http://avatars.mds.yandex.net/get-verba/1030388/2a0000016096a5ad5930ff11f911fd4a4b74/cattouchret,Nissan,Qashqai,,,,,,,12.402165,-1.00233
1380,2014,155,C,1495,4625,4,1760,-1,SEDAN,117,800000,2,http://avatars.mds.yandex.net/get-verba/787013/2a000001609669443243acb6e0a5e08f9a3a/cattouchret,Nissan,Sentra,,,,,,,-4.322458,1.9567642
1381,2015,135,C,1496,4625,4,1760,-1,SEDAN,188,800000,3,http://avatars.mds.yandex.net/get-verba/1030388/2a0000016f474f239625fc201529545abebe/cattouchret,Nissan,Sentra,,,,,,,-3.3298917,2.3496091
1382,2010,160,M,1865,4685,5,1695,-1,MINIVAN,144,1000000,1,http://avatars.mds.yandex.net/get-verba/216201/2a000001609b61d4c960fe84f6b52069b26a/cattouchret,Nissan,Serena,,,,,,,4.499624,-16.478584
1383,2015,160,M,1865,4685,5,1695,-1,MINIVAN,144,1400000,1,http://avatars.mds.yandex.net/get-verba/216201/2a000001609b61d4c960fe84f6b52069b26a/cattouchret,Nissan,Serena,,,,,,,4.4996247,-16.47858
1384,2010,150,D,1475,4845,4,1765,-1,SEDAN,249,700000,5,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d4ef3efb330bd81b909853b30/cattouchret,Nissan,Teana,,,,,,,-12.510222,7.063382
1385,2011,150,D,1495,4850,4,1795,-1,SEDAN,167,900000,5,http://avatars.mds.yandex.net/get-verba/1030388/2a000001609d00e535405c8197756ccc2d95/cattouchret,Nissan,Teana,,,,,,,-12.464261,9.776381
1386,2012,150,D,1495,4850,4,1795,-1,SEDAN,167,1000000,3,http://avatars.mds.yandex.net/get-verba/1030388/2a000001609d00e535405c8197756ccc2d95/cattouchret,Nissan,Teana,,,,,,,-12.46429,9.776359
1387,2013,150,D,1495,4850,4,1795,-1,SEDAN,167,1200000,6,http://avatars.mds.yandex.net/get-verba/1030388/2a000001609d00e535405c8197756ccc2d95/cattouchret,Nissan,Teana,,,,,,,-12.464355,9.776256
1388,2014,150,D,1482,4863,4,1830,-1,SEDAN,173,1300000,9,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d59ca566f47b3959d1c77c72f/cattouchret,Nissan,Teana,,,,,,,-13.522161,9.299592
1389,2015,150,D,1482,4863,4,1830,-1,SEDAN,173,1300000,3,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d59ca566f47b3959d1c77c72f/cattouchret,Nissan,Teana,,,,,,,-13.522144,9.299591
1390,2014,205,J,1695,4315,5,1822,-1,ALLROAD_5_DOORS,114,1000000,2,http://avatars.mds.yandex.net/get-verba/1030388/2a0000016095f0fd497206169101b8488d5a/cattouchret,Nissan,Terrano,,,,,,,16.773314,-3.5955663
